total_sim_hits,matched_sim_hits,total_rec_hits,matched_rec_hits,sim_match_fraction,rec_match_fraction
23,0,1150,0,0.0,0.0
33,30,990,15,0.9090909090909091,0.015151515151515152
38,21,787,6,0.5526315789473685,0.007623888182973317
65,39,1058,11,0.6,0.010396975425330813
20,0,756,0,0.0,0.0
25,7,738,28,0.28,0.037940379403794036
33,0,680,0,0.0,0.0
26,20,971,4,0.7692307692307693,0.004119464469618949
58,9,1077,6,0.15517241379310345,0.005571030640668524
46,17,1076,6,0.3695652173913043,0.0055762081784386614
68,9,560,10,0.1323529411764706,0.017857142857142856
31,0,498,0,0.0,0.0
46,32,755,6,0.6956521739130435,0.007947019867549669
26,1,683,1,0.038461538461538464,0.0014641288433382138
34,11,894,4,0.3235294117647059,0.0044742729306487695
74,19,494,4,0.25675675675675674,0.008097165991902834
48,15,618,3,0.3125,0.0048543689320388345
50,32,752,4,0.64,0.005319148936170213
34,16,810,3,0.47058823529411764,0.003703703703703704
27,5,971,1,0.18518518518518517,0.0010298661174047373
12,0,945,0,0.0,0.0
14,0,700,0,0.0,0.0
41,11,802,3,0.2682926829268293,0.003740648379052369
30,4,748,2,0.13333333333333333,0.00267379679144385
11,7,705,3,0.6363636363636364,0.00425531914893617
20,0,928,0,0.0,0.0
37,3,592,2,0.08108108108108109,0.0033783783783783786
26,5,1023,1,0.19230769230769232,0.0009775171065493646
21,0,594,0,0.0,0.0
112,7,480,6,0.0625,0.0125
27,5,1116,2,0.18518518518518517,0.0017921146953405018
37,0,623,0,0.0,0.0
12,0,1023,0,0.0,0.0
48,15,611,10,0.3125,0.016366612111292964
16,9,1003,1,0.5625,0.0009970089730807576
14,1,569,1,0.07142857142857142,0.0017574692442882249
39,17,1128,1,0.4358974358974359,0.0008865248226950354
21,3,1228,1,0.14285714285714285,0.0008143322475570033
26,0,1084,0,0.0,0.0
29,17,684,4,0.5862068965517241,0.005847953216374269
91,16,1096,18,0.17582417582417584,0.016423357664233577
42,21,1295,2,0.5,0.0015444015444015444
109,71,854,20,0.6513761467889908,0.0234192037470726
23,9,965,1,0.391304347826087,0.0010362694300518134
15,1,911,1,0.06666666666666667,0.0010976948408342481
33,1,837,1,0.030303030303030304,0.0011947431302270011
18,11,1192,1,0.6111111111111112,0.0008389261744966443
27,25,939,4,0.9259259259259259,0.004259850905218318
19,19,1408,6,1.0,0.004261363636363636
20,0,317,0,0.0,0.0
42,14,1335,7,0.3333333333333333,0.0052434456928838954
33,14,1652,6,0.42424242424242425,0.0036319612590799033
54,0,404,0,0.0,0.0
23,1,881,1,0.043478260869565216,0.0011350737797956867
15,0,1227,0,0.0,0.0
63,44,870,13,0.6984126984126984,0.014942528735632184
10,0,451,0,0.0,0.0
9,0,713,0,0.0,0.0
24,0,487,0,0.0,0.0
31,0,1314,0,0.0,0.0
37,22,716,7,0.5945945945945946,0.009776536312849162
91,59,1462,41,0.6483516483516484,0.0280437756497948
19,0,555,0,0.0,0.0
25,3,812,2,0.12,0.0024630541871921183
48,41,968,14,0.8541666666666666,0.014462809917355372
34,23,1253,6,0.6764705882352942,0.004788507581803671
64,25,684,14,0.390625,0.02046783625730994
30,2,518,2,0.06666666666666667,0.003861003861003861
53,6,811,2,0.11320754716981132,0.002466091245376079
40,15,879,7,0.375,0.007963594994311717
30,19,1059,5,0.6333333333333333,0.004721435316336166
41,11,551,4,0.2682926829268293,0.007259528130671506
44,9,812,1,0.20454545454545456,0.0012315270935960591
34,24,729,4,0.7058823529411765,0.0054869684499314125
24,1,962,1,0.041666666666666664,0.0010395010395010396
33,14,926,4,0.42424242424242425,0.004319654427645789
28,14,1695,3,0.5,0.0017699115044247787
40,8,997,4,0.2,0.004012036108324975
39,15,841,3,0.38461538461538464,0.0035671819262782403
68,0,714,0,0.0,0.0
36,18,395,4,0.5,0.010126582278481013
55,7,673,6,0.12727272727272726,0.008915304606240713
21,18,947,2,0.8571428571428571,0.0021119324181626186
94,39,855,10,0.4148936170212766,0.011695906432748537
23,13,902,3,0.5652173913043478,0.0033259423503325942
22,5,1137,2,0.22727272727272727,0.001759014951627089
44,0,458,0,0.0,0.0
24,0,856,0,0.0,0.0
46,9,428,2,0.1956521739130435,0.004672897196261682
22,0,793,0,0.0,0.0
68,60,944,67,0.8823529411764706,0.07097457627118645
25,4,1138,3,0.16,0.0026362038664323375
37,0,594,0,0.0,0.0
44,35,705,8,0.7954545454545454,0.011347517730496455
32,14,521,2,0.4375,0.003838771593090211
22,10,630,3,0.45454545454545453,0.004761904761904762
17,0,817,0,0.0,0.0
87,51,994,15,0.5862068965517241,0.015090543259557344
24,3,963,1,0.125,0.0010384215991692627
47,31,1295,10,0.6595744680851063,0.007722007722007722
34,3,802,1,0.08823529411764706,0.0012468827930174563
30,0,686,0,0.0,0.0
25,0,858,0,0.0,0.0
50,37,789,27,0.74,0.034220532319391636
40,6,749,3,0.15,0.004005340453938585
16,0,789,0,0.0,0.0
30,7,1387,1,0.23333333333333334,0.0007209805335255948
25,14,1220,4,0.56,0.003278688524590164
20,3,1080,3,0.15,0.002777777777777778
21,0,1213,0,0.0,0.0
124,48,792,25,0.3870967741935484,0.03156565656565657
58,15,499,5,0.25862068965517243,0.01002004008016032
35,0,1205,0,0.0,0.0
25,3,823,1,0.12,0.001215066828675577
15,3,544,2,0.2,0.003676470588235294
33,22,1283,7,0.6666666666666666,0.005455962587685113
57,17,1043,6,0.2982456140350877,0.005752636625119847
92,30,595,5,0.32608695652173914,0.008403361344537815
30,0,812,0,0.0,0.0
