total_sim_hits,matched_sim_hits,total_rec_hits,matched_rec_hits,sim_match_fraction,rec_match_fraction
3,3,505,1,1.0,0.0019801980198019802
3,3,1246,3,1.0,0.002407704654895666
4,0,948,0,0.0,0.0
31,31,1060,52,1.0,0.04905660377358491
79,67,713,79,0.8481012658227848,0.11079943899018233
3,1,666,1,0.3333333333333333,0.0015015015015015015
6,2,540,1,0.3333333333333333,0.001851851851851852
7,7,654,5,1.0,0.00764525993883792
3,0,612,0,0.0,0.0
17,8,623,6,0.47058823529411764,0.009630818619582664
9,6,859,3,0.6666666666666666,0.0034924330616996507
4,2,605,2,0.5,0.003305785123966942
3,0,686,0,0.0,0.0
6,5,1133,3,0.8333333333333334,0.00264783759929391
4,4,660,1,1.0,0.0015151515151515152
5,0,902,0,0.0,0.0
2,0,849,0,0.0,0.0
4,2,592,1,0.5,0.0016891891891891893
59,55,562,63,0.9322033898305084,0.11209964412811388
7,5,963,1,0.7142857142857143,0.0010384215991692627
5,3,887,3,0.6,0.0033821871476888386
55,52,1004,56,0.9454545454545454,0.055776892430278883
13,9,624,2,0.6923076923076923,0.003205128205128205
21,20,531,7,0.9523809523809523,0.013182674199623353
33,28,466,28,0.8484848484848485,0.060085836909871244
28,26,641,44,0.9285714285714286,0.0686427457098284
30,29,770,37,0.9666666666666667,0.048051948051948054
19,19,619,24,1.0,0.03877221324717286
47,44,1040,58,0.9361702127659575,0.05576923076923077
44,42,698,67,0.9545454545454546,0.09598853868194843
9,7,544,4,0.7777777777777778,0.007352941176470588
16,16,1003,22,1.0,0.02193419740777667
28,26,380,34,0.9285714285714286,0.08947368421052632
73,69,1615,87,0.9452054794520548,0.05386996904024768
12,11,1091,31,0.9166666666666666,0.02841429880843263
25,24,639,32,0.96,0.050078247261345854
29,21,784,9,0.7241379310344828,0.011479591836734694
2,1,801,1,0.5,0.0012484394506866417
1,1,773,1,1.0,0.00129366106080207
26,25,648,36,0.9615384615384616,0.05555555555555555
24,23,1251,41,0.9583333333333334,0.032773780975219824
21,19,1247,27,0.9047619047619048,0.02165196471531676
2,2,673,2,1.0,0.0029717682020802376
18,18,1030,34,1.0,0.03300970873786408
51,45,1064,44,0.8823529411764706,0.041353383458646614
17,13,535,9,0.7647058823529411,0.016822429906542057
3,0,608,0,0.0,0.0
2,0,616,0,0.0,0.0
23,21,1077,14,0.9130434782608695,0.012999071494893221
128,114,922,129,0.890625,0.1399132321041215
2,0,513,0,0.0,0.0
2,0,1269,0,0.0,0.0
2,2,441,3,1.0,0.006802721088435374
51,51,1237,63,1.0,0.05092966855295069
2,0,651,0,0.0,0.0
31,30,1535,42,0.967741935483871,0.02736156351791531
153,135,686,113,0.8823529411764706,0.16472303206997085
2,2,1752,4,1.0,0.00228310502283105
21,21,847,40,1.0,0.047225501770956316
70,66,657,82,0.9428571428571428,0.1248097412480974
30,12,691,16,0.4,0.023154848046309694
2,1,718,1,0.5,0.001392757660167131
